# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 1.311301957684918307e-06 4.316101239965064451e-06 2.550035276271955809e-07 8.621178494649939239e-06 1.344432343231005689e-10 1.275405452361155767e-06 1.283065444113162812e-06 3.555797093213186599e-06 2.466332773565227399e-07 8.621178494649939239e-06 1.344432343231005689e-10 1.275405452361155767e-06
1.100000000000000000e+04 9.511511962045915425e-06 6.523396677948767319e-06 1.958392886081128381e-06 4.714820533990859985e-09 2.865126816686824895e-06 1.020549234453937970e-06 8.480880751449149102e-06 5.664953278028406203e-06 1.866516186055378057e-06 4.714820533990859985e-09 2.865126816686824895e-06 1.020549234453937970e-06
1.200000000000000000e+04 5.102403406453959178e-07 1.795276034499693196e-06 1.084616840785201930e-07 6.190248313941992819e-11 2.901153273171530600e-08 1.114012423975019317e-10 4.805709750144160353e-07 1.368914468002913054e-06 1.092721575446375937e-07 6.190248313941992819e-11 2.901153273171530600e-08 1.114012423975019317e-10
1.300000000000000000e+04 4.045118089379684534e-07 1.183068775389983784e-06 7.192703321834414965e-08 2.063451631784118945e-10 2.245775476694689132e-08 1.639855785884325456e-12 3.603221045977988979e-07 8.594244604864798021e-07 7.259905032697133720e-08 2.063451631784118945e-10 2.245775476694689132e-08 1.639855785884325456e-12
1.400000000000000000e+04 3.584572709769417997e-07 7.757213325021439232e-07 5.613125964032406046e-08 1.378911207439159625e-09 1.918889580565519282e-08 6.880007674681110075e-10 2.921757129570323741e-07 5.593395826508640312e-07 5.695880389566809754e-08 1.378911207439159625e-09 1.918889580565519282e-08 6.880007674681110075e-10
1.500000000000000000e+04 4.493641245062462986e-05 1.691377292445395142e-05 7.306782936211675406e-05 5.893753041164018214e-07 1.797170170902973041e-06 3.759017541682396768e-09 4.513944440986961126e-05 1.659509325691033155e-05 7.479781197616830468e-05 5.893753041164018214e-07 1.797170170902973041e-06 3.759017541682396768e-09
1.600000000000000000e+04 2.965585679248761153e-07 3.417794403048901586e-07 3.838761841734594782e-08 2.388844677625456825e-11 6.115588035982000292e-09 1.651803693825115715e-14 2.283775728528780746e-07 2.436261468119482743e-07 3.854929886415447982e-08 2.388844677625456825e-11 6.115588035982000292e-09 1.651803693825115715e-14
1.700000000000000000e+04 2.994639544340316206e-05 2.932454663095995784e-06 7.106576958904042840e-06 2.799271669573499821e-06 2.672031769179739058e-06 6.797524179091851693e-07 2.871730248443782330e-05 2.966794909298187122e-06 6.930213203304447234e-06 2.799271669573499821e-06 2.672031769179739058e-06 6.797524179091851693e-07
1.800000000000000000e+04 2.222537460738749360e-07 1.565110494539112551e-07 3.709208584723455715e-08 5.293401272865594365e-10 2.360977635618155546e-09 3.143713067643716386e-10 1.642206086671649246e-07 1.080558931221275998e-07 3.882454890913322743e-08 5.293401272865594365e-10 2.360977635618155546e-09 3.143713067643716386e-10
1.900000000000000000e+04 2.058493890899626422e-07 1.121014818750154518e-07 2.452101632854919444e-08 1.801026883185841143e-09 1.147136829970918370e-09 5.962303567530469195e-11 1.497774348990787985e-07 8.028587217268068343e-08 2.451258218627572205e-08 1.801026883185841143e-09 1.147136829970918370e-09 5.962303567530469195e-11
2.000000000000000000e+04 1.624500146135687828e-05 5.425454219221137464e-06 2.407519787084311247e-06 5.922689538806480414e-08 2.393942168055218644e-06 8.212113584704638924e-07 1.500644884799839929e-05 5.330630756361642852e-06 2.396562194917351007e-06 5.922689538806480414e-08 2.393942168055218644e-06 8.212113584704638924e-07
